"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-07-15","3.4",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","27.1","H,,S","31.1",",,W","23.3",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-07-16","2.9",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","28.8","H,,S","36.7",",,W","24.4",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-07-17","3.6",",,W","70.9",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","27.9","H,,S","33.3",",,W","23.3",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-07-18","4.9",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","26.4","H,,S","31.1",",,W","21.1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-07-19","3.1",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","26.3","H,,S","31.1",",,W","21.7",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-07-20","3.1",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","25.8","H,,S","30.0",",,W","21.7",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-07-21","6.2",",,W","101.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","23.1","H,,S","23.9",",,W","19.4",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-07-22","2.5",",,W","34.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","22.1","H,,S","28.3",",,W","18.3",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-07-23","4.2",",,W","1.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","26.0","H,,S","29.4",",,W","24.4",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-07-24","3.9",",,W","8.1",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","25.8","H,,S","28.3",",,W","23.9",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-07-25","3.0",",,W","17.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","25.4","H,,S","30.0",",,W","23.3",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-07-26","2.6",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","26.0","H,,S","31.7",",,W","22.8",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-07-27","2.4",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","26.9","H,,S","32.8",",,W","23.9",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-07-28","3.2",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","26.3","H,,S","30.6",",,W","22.2",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-07-29","2.7",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","25.8","H,,S","30.6",",,W","21.1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-07-30","3.4",",,W","13.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","24.4","H,,S","25.6",",,W","22.2",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-07-31","2.4",",,W","0.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","24.3","H,,S","28.9",",,W","21.7",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-08-01","4.9",",,W","6.4",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","26.9","H,,S","31.7",",,W","23.3",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-08-02","3.0",",,W","26.2",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","26.1","H,,S","30.0",",,W","23.9",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-08-03","4.3",",,W","7.9",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","25.3","H,,S","28.9",",,W","22.8",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-08-04","2.7",",,W","2.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","26.3","H,,S","32.2",",,W","22.8",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-08-05","2.5",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","27.4","H,,S","32.8",",,W","23.3",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-08-06","2.4",",,W","4.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","27.2","H,,S","32.8",",,W","23.3",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-08-07","2.4",",,W","3.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","27.3","H,,S","32.8",",,W","23.9",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-08-08","2.7",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","28.1","H,,S","34.4",",,W","23.9",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-08-09","3.3",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","28.7","H,,S","33.3",",,W","23.9",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-08-10","2.7",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","28.8","H,,S","33.3",",,W","23.9",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-08-11","2.1",",,W","0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","28.1","H,,S","32.8",",,W","24.4",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-08-12","2.6",",,W","9.1",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","26.1","H,,S","30.6",",,W","23.3",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-08-13","3.1",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","25.8","H,,S","31.1",",,W","22.2",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-08-14","3.7",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","25.0","H,,S","30.6",",,W","20.6",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-08-15","2.9",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","27.3","H,,S","33.3",",,W","22.2",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-08-16","2.6",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","27.9","H,,S","32.2",",,W","22.8",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-08-17","3.6",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","28.8","H,,S","34.4",",,W","25.6",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-08-18","3.2",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","27.7","H,,S","32.2",",,W","24.4",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-08-19","4.2",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","26.4","H,,S","30.6",",,W","22.2",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-08-20","4.2",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","24.3","H,,S","27.8",",,W","21.7",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-08-21","3.8",",,W","62.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","25.2","H,,S","27.8",",,W","22.8",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-08-22","3.4",",,W","0.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","25.6","H,,S","30.0",",,W","22.2",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-08-23","4.5",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","23.2","H,,S","27.2",",,W","18.9",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-08-24","2.2",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","23.5","H,,S","28.9",",,W","17.2",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-08-25","2.2",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","23.7","H,,S","27.8",",,W","19.4",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-08-26","3.7",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","24.7","H,,S","31.1",",,W","20.0",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-08-27","2.5",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","27.8","H,,S","32.8",",,W","23.9",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-08-28","3.1",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","29.1","H,,S","34.4",",,W","25.6",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-08-29","3.6",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","29.6","H,,S","34.4",",,W","26.1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-08-30","2.9",",,W","1.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","29.8","H,,S","33.9",",,W","25.6",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-08-31","3.1",",,W","7.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","28.8","H,,S","32.2",",,W","23.9",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-09-01","3.8",",,W","20.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","26.3","H,,S","31.7",",,W","23.3",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-09-02","1.8",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","26.6","H,,S","31.7",",,W","23.3",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-09-03","2.9",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","29.0","H,,S","33.9",",,W","25.6",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-09-04","1.6",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","29.7","H,,S","35.0",",,W","26.1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-09-05","2.3",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","29.2","H,,S","33.9",",,W","25.6",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-09-06","3.4",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","29.6","H,,S","33.9",",,W","25.6",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-09-07","2.5",",,W","73.4",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","28.0","H,,S","32.8",",,W","22.2",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-09-08","5.2",",,W","11.4",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","22.7","H,,S","25.0",",,W","17.2",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-09-09","6.8",",,W","40.4",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","18.2","H,,S","19.4",",,W","16.7",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-09-10","3.4",",,W","0.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","20.1","H,,S","24.4",",,W","18.3",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-09-11","3.1",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","23.2","H,,S","25.0",",,W","21.7",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-09-12","1.8",",,W","0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","24.3","H,,S","30.0",",,W","21.7",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-09-13","4.6",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","24.7","H,,S","27.8",",,W","22.8",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-09-14","6.0",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","23.7","H,,S","25.6",",,W","22.2",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-09-15","4.3",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","23.9","H,,S","28.3",",,W","21.1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-09-16","4.2",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","23.6","H,,S","28.3",",,W","20.6",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-09-17","3.9",",,W","32.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","24.5","H,,S","26.7",",,W","22.2",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-09-18","4.0",",,W","5.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","25.6","H,,S","28.9",",,W","22.8",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-09-19","3.5",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","26.2","H,,S","30.6",",,W","22.2",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-09-20","3.0",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","24.3","H,,S","28.3",",,W","20.6",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-09-21","4.3",",,W","7.1",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","22.7","H,,S","25.6",",,W","20.0",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-09-22","4.4",",,W","0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","24.0","H,,S","26.7",",,W","18.3",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-09-23","4.1",",,W","18.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","17.8","H,,S","18.9",",,W","16.1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-09-24","4.7",",,W","7.4",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","18.4","H,,S","20.0",",,W","17.2",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-09-25","2.7",",,W","2.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","22.3","H,,S","27.8",",,W","20.0",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-09-26","4.3",",,W","4.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","24.9","H,,S","30.6",",,W","22.2",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-09-27","4.4",",,W","15.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","19.9","H,,S","22.8",",,W","15.0",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-09-28","2.2",",,W","7.9",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","18.3","H,,S","25.0",",,W","15.6",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-09-29","2.8",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","21.0","H,,S","26.7",",,W","17.2",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-09-30","2.6",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","20.1","H,,S","24.4",",,W","15.6",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-10-01","3.4",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","21.6","H,,S","27.2",",,W","17.8",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-10-02","3.9",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","23.2","H,,S","28.9",",,W","18.9",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-10-03","2.6",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","24.5","H,,S","30.6",",,W","20.6",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-10-04","2.6",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","24.2","H,,S","32.2",",,W","20.0",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-10-05","3.9",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","22.0","H,,S","25.0",",,W","18.9",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-10-06","1.7",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","21.0","H,,S","23.9",",,W","18.9",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-10-07","2.5",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","23.7","H,,S","27.8",",,W","21.7",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-10-08","1.8",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","24.6","H,,S","29.4",",,W","21.7",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-10-09","1.7",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","24.7","H,,S","28.3",",,W","22.2",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-10-10","2.9",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","24.8","H,,S","28.9",",,W","22.8",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-10-11","4.6",",,W","38.4",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","25.4","H,,S","28.3",",,W","21.1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-10-12","6.6",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","18.2","H,,S","21.1",",,W","12.8",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-10-13","4.0",",,W","0.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","13.6","H,,S","16.7",",,W","9.4",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-10-14","1.6",",,W","0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","11.9","H,,S","15.6",",,W","8.9",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-10-15","4.7",",,W","4.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","17.1","H,,S","23.3",",,W","15.0",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-10-16","4.3",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","17.0","H,,S","19.4",",,W","13.3",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-10-17","4.3",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","15.7","H,,S","21.1",",,W","11.7",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-10-18","4.2",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","12.8","H,,S","15.0",",,W","8.3",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-10-19","4.0",",,W","0.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","11.8","H,,S","18.9",",,W","6.1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-10-20","3.6",",,W","1.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","15.8","H,,S","20.6",",,W","11.7",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-10-21","6.8",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","11.6","H,,S","13.3",",,W","5.6",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-10-22","3.8",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","8.5","H,,S","14.4",",,W","3.3",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-10-23","3.9",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","13.4","H,,S","22.2",",,W","7.2",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-10-24","5.2",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","12.2","H,,S","14.4",",,W","6.1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-10-25","3.1",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","8.6","H,,S","12.8",",,W","4.4",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-10-26","3.9",",,W","18.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","9.2","H,,S","10.6",",,W","7.2",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-10-27","5.3",",,W","12.4",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","10.8","H,,S","12.2",",,W","9.4",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-10-28","3.6",",,W","0.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","12.2","H,,S","16.7",",,W","10.0",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-10-29","3.8",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","12.9","H,,S","16.7",",,W","8.9",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-10-30","2.5",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","11.7","H,,S","18.3",",,W","6.1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-10-31","3.1",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","12.8","H,,S","20.6",",,W","8.3",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2018-11-01","5.2",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","17.3","H,,S","24.4",",,W","13.9",",,W"
